date,product,qty,sales,region
2025-07-14,Keyboard,4,160,West
2025-07-14,Monitor,1,200,East
2025-07-14,Phone,3,1500,West
2025-07-14,Phone,1,500,West
2025-07-14,Headphones,3,180,South
2025-07-14,Headphones,1,60,West
2025-07-14,Phone,3,1500,South
2025-07-14,Monitor,3,600,North
2025-07-14,Monitor,3,600,South
2025-07-14,Keyboard,1,40,North
2025-07-14,Monitor,4,800,North
2025-07-14,Headphones,3,180,South
2025-07-14,Mouse,3,75,West
2025-07-14,Headphones,3,180,South
2025-07-14,Phone,4,2000,West
2025-07-14,Headphones,3,180,West
2025-07-14,Laptop,1,800,West
2025-07-14,Mouse,2,50,East
2025-07-14,Monitor,3,600,North
2025-07-14,Laptop,4,3200,North
2025-07-14,Mouse,4,100,West
2025-07-14,Laptop,3,2400,East
2025-07-14,Phone,1,500,North
2025-07-14,Monitor,3,600,North
2025-07-14,Phone,4,2000,East
2025-07-14,Laptop,4,3200,East
2025-07-14,Keyboard,4,160,West
2025-07-14,Laptop,1,800,East
2025-07-14,Headphones,2,120,North
2025-07-14,Laptop,4,3200,South
2025-07-14,Headphones,3,180,North
2025-07-15,Phone,3,1500,East
2025-07-15,Laptop,3,2400,South
2025-07-15,Keyboard,3,120,North
2025-07-15,Phone,1,500,West
2025-07-15,Mouse,1,25,North
2025-07-15,Mouse,4,100,West
2025-07-15,Headphones,3,180,South
2025-07-15,Mouse,1,25,South
2025-07-15,Laptop,2,1600,East
2025-07-15,Monitor,1,200,South
2025-07-15,Laptop,3,2400,East
2025-07-15,Monitor,3,600,North
2025-07-15,Headphones,3,180,South
2025-07-15,Headphones,4,240,South
2025-07-15,Monitor,1,200,North
2025-07-15,Mouse,1,25,West
2025-07-15,Monitor,3,600,North
2025-07-15,Laptop,1,800,East
2025-07-15,Laptop,3,2400,South
2025-07-15,Phone,2,1000,West
2025-07-15,Headphones,1,60,North
2025-07-15,Mouse,1,25,West
2025-07-15,Laptop,4,3200,East
2025-07-15,Phone,1,500,South
2025-07-15,Headphones,1,60,East
2025-07-15,Monitor,1,200,West
2025-07-15,Mouse,2,50,North
2025-07-15,Laptop,2,1600,North
2025-07-15,Laptop,2,1600,East
2025-07-15,Monitor,1,200,West
2025-07-15,Keyboard,2,80,West
2025-07-15,Mouse,1,25,South
2025-07-16,Laptop,2,1600,East
2025-07-16,Keyboard,1,40,South
2025-07-16,Keyboard,1,40,North
2025-07-16,Monitor,4,800,South
2025-07-16,Keyboard,1,40,West
2025-07-16,Headphones,1,60,East
2025-07-16,Laptop,2,1600,East
2025-07-16,Monitor,4,800,South
2025-07-16,Phone,2,1000,South
2025-07-16,Laptop,3,2400,North
2025-07-16,Laptop,1,800,South
2025-07-16,Mouse,3,75,North
2025-07-16,Monitor,4,800,East
2025-07-16,Headphones,3,180,North
2025-07-16,Monitor,3,600,West
2025-07-16,Monitor,4,800,West
2025-07-16,Keyboard,1,40,East
2025-07-16,Laptop,4,3200,North
2025-07-16,Mouse,1,25,East
2025-07-16,Keyboard,4,160,East
2025-07-16,Laptop,1,800,South
2025-07-16,Phone,2,1000,East
2025-07-16,Keyboard,2,80,West
2025-07-16,Keyboard,3,120,East
2025-07-17,Mouse,2,50,North
2025-07-17,Monitor,2,400,South
2025-07-17,Laptop,4,3200,North
2025-07-17,Mouse,3,75,South
2025-07-17,Headphones,4,240,West
2025-07-17,Monitor,1,200,South
2025-07-17,Monitor,3,600,South
2025-07-17,Laptop,4,3200,South
2025-07-17,Keyboard,2,80,West
2025-07-17,Monitor,3,600,West
2025-07-17,Phone,2,1000,East
2025-07-17,Headphones,4,240,West
2025-07-17,Laptop,1,800,South
2025-07-17,Laptop,2,1600,West
2025-07-17,Laptop,4,3200,East
2025-07-17,Mouse,1,25,South
2025-07-17,Keyboard,2,80,South
2025-07-17,Headphones,3,180,East
2025-07-17,Monitor,3,600,West
2025-07-17,Headphones,3,180,North
2025-07-17,Keyboard,4,160,South
2025-07-17,Monitor,3,600,North
2025-07-17,Phone,2,1000,East
2025-07-17,Phone,2,1000,West
2025-07-17,Laptop,4,3200,South
2025-07-17,Keyboard,2,80,East
2025-07-17,Phone,3,1500,South
2025-07-17,Monitor,2,400,North
2025-07-17,Headphones,1,60,South
2025-07-17,Laptop,3,2400,South
2025-07-17,Mouse,4,100,North
2025-07-17,Mouse,4,100,West
2025-07-18,Monitor,4,800,South
2025-07-18,Laptop,2,1600,South
2025-07-18,Laptop,4,3200,South
2025-07-18,Keyboard,1,40,East
2025-07-18,Keyboard,3,120,East
2025-07-18,Mouse,4,100,West
2025-07-18,Mouse,4,100,South
2025-07-18,Phone,2,1000,West
2025-07-18,Monitor,2,400,North
2025-07-18,Laptop,3,2400,East
2025-07-18,Headphones,3,180,North
2025-07-18,Mouse,1,25,South
2025-07-18,Monitor,3,600,South
2025-07-18,Keyboard,1,40,East
2025-07-18,Headphones,4,240,South
2025-07-18,Headphones,2,120,South
2025-07-18,Keyboard,3,120,South
2025-07-18,Monitor,4,800,West
2025-07-18,Phone,4,2000,South
2025-07-18,Headphones,1,60,West
2025-07-18,Mouse,2,50,South
2025-07-18,Phone,1,500,South
2025-07-18,Keyboard,3,120,North
2025-07-18,Monitor,2,400,South
2025-07-18,Laptop,1,800,North
2025-07-18,Keyboard,1,40,East
2025-07-18,Keyboard,4,160,West
2025-07-18,Mouse,4,100,North
2025-07-18,Laptop,4,3200,South
2025-07-18,Phone,4,2000,South
2025-07-18,Headphones,3,180,North
2025-07-19,Headphones,4,240,South
2025-07-19,Mouse,4,100,North
2025-07-19,Headphones,1,60,East
2025-07-19,Headphones,2,120,North
2025-07-19,Mouse,1,25,West
2025-07-19,Phone,2,1000,South
2025-07-19,Mouse,1,25,North
2025-07-19,Phone,2,1000,East
2025-07-19,Keyboard,4,160,South
2025-07-19,Headphones,1,60,South
2025-07-19,Keyboard,1,40,West
2025-07-19,Mouse,1,25,North
2025-07-19,Phone,1,500,East
2025-07-19,Phone,4,2000,North
2025-07-19,Phone,3,1500,North
2025-07-19,Keyboard,3,120,North
2025-07-19,Mouse,2,50,North
2025-07-19,Phone,1,500,North
2025-07-19,Keyboard,3,120,East
2025-07-19,Headphones,1,60,North
2025-07-19,Laptop,2,1600,South
2025-07-19,Laptop,3,2400,East
2025-07-19,Keyboard,1,40,East
2025-07-19,Laptop,2,1600,East
2025-07-19,Phone,3,1500,North
2025-07-20,Laptop,3,2400,West
2025-07-20,Monitor,1,200,East
2025-07-20,Phone,1,500,South
2025-07-20,Mouse,2,50,South
2025-07-20,Keyboard,4,160,North
2025-07-20,Phone,4,2000,West
2025-07-20,Mouse,4,100,West
2025-07-20,Monitor,4,800,South
2025-07-20,Keyboard,4,160,East
2025-07-20,Monitor,2,400,North
2025-07-20,Mouse,3,75,South
2025-07-20,Phone,2,1000,East
2025-07-20,Phone,1,500,East
2025-07-20,Mouse,1,25,East
2025-07-20,Keyboard,4,160,North
2025-07-20,Keyboard,2,80,East
2025-07-20,Laptop,2,1600,West
2025-07-20,Monitor,4,800,North
2025-07-20,Phone,3,1500,North
2025-07-20,Phone,2,1000,West
2025-07-20,Laptop,1,800,North
2025-07-20,Mouse,4,100,East
2025-07-20,Laptop,4,3200,East
2025-07-20,Mouse,3,75,North
2025-07-20,Laptop,2,1600,North
2025-07-20,Monitor,3,600,West
2025-07-20,Phone,4,2000,East
2025-07-20,Mouse,3,75,West
2025-07-20,Laptop,3,2400,North
2025-07-20,Phone,4,2000,North
2025-07-20,Mouse,3,75,South
2025-07-20,Mouse,2,50,South
2025-07-20,Laptop,3,2400,West
2025-07-20,Laptop,2,1600,North
2025-07-20,Laptop,4,3200,West
2025-07-20,Monitor,2,400,North
2025-07-21,Laptop,2,1600,East
2025-07-21,Keyboard,2,80,South
2025-07-21,Headphones,2,120,South
2025-07-21,Monitor,2,400,South
2025-07-21,Phone,2,1000,South
2025-07-21,Phone,4,2000,West
2025-07-21,Laptop,1,800,West
2025-07-21,Phone,1,500,East
2025-07-21,Mouse,4,100,West
2025-07-21,Phone,2,1000,North
2025-07-21,Phone,3,1500,East
2025-07-21,Monitor,3,600,East
2025-07-21,Mouse,3,75,West
2025-07-21,Keyboard,1,40,South
2025-07-21,Laptop,2,1600,South
2025-07-21,Phone,2,1000,South
2025-07-21,Laptop,2,1600,East
2025-07-21,Phone,3,1500,West
2025-07-21,Mouse,1,25,South
2025-07-21,Monitor,4,800,South
2025-07-21,Laptop,3,2400,North
2025-07-21,Headphones,1,60,South
2025-07-22,Monitor,1,200,West
2025-07-22,Headphones,4,240,East
2025-07-22,Phone,4,2000,South
2025-07-22,Laptop,3,2400,East
2025-07-22,Phone,2,1000,North
2025-07-22,Keyboard,3,120,East
2025-07-22,Mouse,1,25,South
2025-07-22,Phone,4,2000,North
2025-07-22,Keyboard,1,40,East
2025-07-22,Laptop,1,800,East
2025-07-22,Mouse,4,100,South
2025-07-22,Phone,4,2000,East
2025-07-22,Laptop,4,3200,South
2025-07-22,Monitor,4,800,South
2025-07-22,Phone,4,2000,North
2025-07-22,Laptop,1,800,North
2025-07-22,Phone,3,1500,West
2025-07-22,Headphones,2,120,South
2025-07-22,Headphones,2,120,South
2025-07-22,Keyboard,1,40,North
2025-07-22,Headphones,2,120,East
2025-07-22,Mouse,1,25,East
2025-07-22,Mouse,2,50,West
2025-07-22,Monitor,2,400,North
2025-07-22,Monitor,3,600,South
2025-07-22,Phone,2,1000,West
2025-07-22,Phone,2,1000,North
2025-07-22,Mouse,3,75,West
2025-07-22,Keyboard,4,160,East
2025-07-22,Headphones,3,180,West
2025-07-23,Keyboard,1,40,South
2025-07-23,Headphones,1,60,South
2025-07-23,Monitor,1,200,West
2025-07-23,Mouse,4,100,East
2025-07-23,Keyboard,3,120,North
2025-07-23,Monitor,3,600,West
2025-07-23,Keyboard,3,120,West
2025-07-23,Monitor,3,600,South
2025-07-23,Keyboard,4,160,West
2025-07-23,Headphones,1,60,West
2025-07-23,Keyboard,4,160,West
2025-07-23,Headphones,1,60,North
2025-07-23,Laptop,4,3200,West
2025-07-23,Laptop,1,800,West
2025-07-23,Phone,2,1000,South
2025-07-23,Mouse,3,75,West
2025-07-23,Phone,3,1500,West
2025-07-23,Headphones,1,60,North
2025-07-23,Mouse,2,50,West
2025-07-23,Mouse,2,50,South
2025-07-23,Monitor,2,400,North
2025-07-23,Phone,1,500,North
2025-07-23,Monitor,1,200,West
2025-07-23,Keyboard,3,120,West
2025-07-23,Laptop,1,800,West
2025-07-23,Monitor,2,400,North
2025-07-23,Monitor,3,600,East
2025-07-23,Phone,1,500,West
2025-07-23,Headphones,4,240,West
2025-07-23,Headphones,1,60,West
2025-07-23,Keyboard,4,160,South
2025-07-23,Headphones,1,60,North
2025-07-23,Monitor,3,600,North
2025-07-23,Headphones,2,120,North
2025-07-23,Monitor,3,600,West
2025-07-23,Phone,3,1500,West
2025-07-24,Monitor,1,200,North
2025-07-24,Monitor,3,600,East
2025-07-24,Keyboard,2,80,South
2025-07-24,Monitor,2,400,West
2025-07-24,Laptop,2,1600,West
2025-07-24,Headphones,1,60,East
2025-07-24,Monitor,1,200,West
2025-07-24,Monitor,4,800,North
2025-07-24,Headphones,2,120,South
2025-07-24,Keyboard,1,40,West
2025-07-24,Laptop,2,1600,North
2025-07-24,Phone,1,500,East
2025-07-24,Mouse,3,75,North
2025-07-24,Laptop,4,3200,West
2025-07-24,Monitor,4,800,North
2025-07-24,Keyboard,1,40,East
2025-07-24,Laptop,2,1600,East
2025-07-24,Monitor,2,400,South
2025-07-24,Keyboard,2,80,East
2025-07-24,Laptop,2,1600,East
2025-07-24,Phone,1,500,East
2025-07-24,Laptop,3,2400,North
2025-07-24,Headphones,3,180,North
2025-07-24,Mouse,3,75,East
2025-07-24,Laptop,4,3200,North
2025-07-24,Headphones,3,180,North
2025-07-24,Keyboard,2,80,West
2025-07-24,Mouse,3,75,North
2025-07-24,Phone,1,500,East
2025-07-24,Phone,2,1000,East
2025-07-24,Headphones,1,60,West
2025-07-24,Laptop,1,800,West
2025-07-24,Headphones,3,180,West
2025-07-25,Laptop,2,1600,West
2025-07-25,Laptop,2,1600,East
2025-07-25,Headphones,1,60,North
2025-07-25,Mouse,3,75,East
2025-07-25,Keyboard,2,80,West
2025-07-25,Laptop,4,3200,West
2025-07-25,Headphones,4,240,North
2025-07-25,Phone,4,2000,West
2025-07-25,Monitor,1,200,North
2025-07-25,Keyboard,3,120,West
2025-07-25,Monitor,2,400,South
2025-07-25,Keyboard,4,160,North
2025-07-25,Keyboard,1,40,West
2025-07-25,Mouse,1,25,East
2025-07-25,Laptop,2,1600,South
2025-07-25,Monitor,3,600,North
2025-07-25,Headphones,4,240,West
2025-07-25,Laptop,2,1600,North
2025-07-25,Laptop,1,800,East
2025-07-25,Mouse,1,25,North
2025-07-25,Headphones,3,180,East
2025-07-25,Laptop,2,1600,South
2025-07-25,Phone,4,2000,North
2025-07-25,Phone,2,1000,South
2025-07-25,Laptop,2,1600,South
2025-07-25,Laptop,4,3200,East
2025-07-25,Phone,3,1500,West
2025-07-25,Monitor,1,200,West
2025-07-25,Headphones,4,240,South
2025-07-25,Phone,3,1500,South
2025-07-25,Headphones,3,180,North
2025-07-25,Keyboard,3,120,West
2025-07-25,Monitor,3,600,North
2025-07-25,Phone,1,500,North
2025-07-25,Keyboard,4,160,East
2025-07-25,Laptop,1,800,South
2025-07-25,Laptop,3,2400,East
2025-07-25,Keyboard,3,120,North
2025-07-25,Keyboard,2,80,West
2025-07-26,Mouse,4,100,East
2025-07-26,Headphones,2,120,East
2025-07-26,Phone,1,500,East
2025-07-26,Keyboard,1,40,West
2025-07-26,Keyboard,1,40,North
2025-07-26,Keyboard,2,80,East
2025-07-26,Mouse,2,50,North
2025-07-26,Phone,3,1500,South
2025-07-26,Laptop,2,1600,West
2025-07-26,Keyboard,1,40,South
2025-07-26,Keyboard,3,120,South
2025-07-26,Monitor,4,800,East
2025-07-26,Phone,1,500,South
2025-07-26,Phone,4,2000,North
2025-07-26,Keyboard,2,80,North
2025-07-26,Headphones,2,120,East
2025-07-26,Mouse,4,100,North
2025-07-26,Keyboard,4,160,East
2025-07-26,Laptop,3,2400,South
2025-07-26,Mouse,4,100,East
2025-07-26,Mouse,1,25,West
2025-07-26,Keyboard,2,80,West
2025-07-26,Headphones,2,120,South
2025-07-26,Monitor,1,200,West
2025-07-26,Monitor,1,200,North
2025-07-26,Monitor,2,400,East
2025-07-26,Phone,3,1500,South
2025-07-26,Phone,4,2000,South
2025-07-26,Monitor,3,600,East
2025-07-26,Monitor,2,400,East
2025-07-26,Laptop,1,800,North
2025-07-26,Laptop,1,800,South
2025-07-26,Headphones,3,180,North
2025-07-26,Mouse,4,100,East
2025-07-26,Keyboard,2,80,West
2025-07-26,Laptop,3,2400,East
2025-07-26,Monitor,2,400,North
2025-07-26,Mouse,1,25,West
2025-07-27,Headphones,1,60,West
2025-07-27,Mouse,2,50,South
2025-07-27,Monitor,3,600,East
2025-07-27,Monitor,3,600,South
2025-07-27,Keyboard,1,40,North
2025-07-27,Keyboard,2,80,South
2025-07-27,Phone,2,1000,West
2025-07-27,Mouse,3,75,East
2025-07-27,Laptop,4,3200,East
2025-07-27,Mouse,4,100,East
2025-07-27,Monitor,2,400,West
2025-07-27,Phone,4,2000,North
2025-07-27,Mouse,3,75,West
2025-07-27,Headphones,3,180,North
2025-07-27,Headphones,2,120,East
2025-07-27,Phone,1,500,West
2025-07-27,Monitor,4,800,South
2025-07-27,Keyboard,4,160,South
2025-07-27,Mouse,1,25,West
2025-07-27,Keyboard,1,40,North
2025-07-27,Headphones,1,60,West
2025-07-27,Phone,1,500,East
2025-07-27,Headphones,3,180,South
2025-07-27,Laptop,1,800,North
2025-07-27,Monitor,2,400,West
2025-07-27,Headphones,3,180,North
2025-07-27,Phone,2,1000,North
2025-07-27,Mouse,4,100,East
2025-07-27,Headphones,3,180,West
2025-07-27,Laptop,1,800,East
2025-07-27,Monitor,2,400,East
2025-07-27,Phone,3,1500,South
2025-07-27,Monitor,2,400,North
2025-07-27,Laptop,3,2400,South
2025-07-27,Mouse,3,75,East
2025-07-27,Headphones,3,180,West
2025-07-27,Phone,3,1500,West
2025-07-27,Phone,1,500,East
2025-07-27,Mouse,4,100,South
2025-07-28,Laptop,4,3200,East
2025-07-28,Headphones,1,60,North
2025-07-28,Laptop,4,3200,East
2025-07-28,Headphones,3,180,North
2025-07-28,Monitor,1,200,East
2025-07-28,Keyboard,1,40,South
2025-07-28,Monitor,4,800,West
2025-07-28,Mouse,1,25,South
2025-07-28,Keyboard,1,40,South
2025-07-28,Phone,3,1500,West
2025-07-28,Laptop,1,800,East
2025-07-28,Keyboard,2,80,North
2025-07-28,Headphones,3,180,West
2025-07-28,Keyboard,1,40,East
2025-07-28,Monitor,3,600,South
2025-07-28,Phone,1,500,East
2025-07-28,Phone,4,2000,South
2025-07-28,Keyboard,2,80,West
2025-07-28,Headphones,1,60,South
2025-07-28,Monitor,3,600,East
2025-07-28,Phone,1,500,West
2025-07-28,Keyboard,1,40,North
2025-07-28,Laptop,3,2400,South
2025-07-28,Monitor,2,400,East
2025-07-28,Phone,3,1500,South
2025-07-29,Keyboard,4,160,East
2025-07-29,Phone,4,2000,North
2025-07-29,Mouse,1,25,East
2025-07-29,Headphones,2,120,North
2025-07-29,Monitor,2,400,North
2025-07-29,Monitor,4,800,East
2025-07-29,Monitor,1,200,East
2025-07-29,Headphones,2,120,West
2025-07-29,Monitor,4,800,East
2025-07-29,Phone,1,500,South
2025-07-29,Keyboard,4,160,South
2025-07-29,Phone,4,2000,South
2025-07-29,Phone,1,500,South
2025-07-29,Mouse,4,100,North
2025-07-29,Laptop,1,800,East
2025-07-29,Laptop,2,1600,North
2025-07-29,Phone,1,500,East
2025-07-29,Keyboard,1,40,North
2025-07-29,Laptop,2,1600,North
2025-07-29,Laptop,4,3200,West
2025-07-29,Laptop,3,2400,West
2025-07-29,Laptop,4,3200,North
2025-07-29,Monitor,1,200,North
2025-07-29,Laptop,1,800,West
2025-07-29,Phone,2,1000,East
2025-07-29,Laptop,3,2400,West
2025-07-29,Headphones,1,60,South
2025-07-29,Phone,1,500,West
2025-07-29,Laptop,4,3200,South
2025-07-29,Keyboard,1,40,North
2025-07-29,Laptop,4,3200,West
2025-07-29,Keyboard,2,80,East
2025-07-29,Headphones,1,60,South
2025-07-29,Keyboard,1,40,South
2025-07-29,Mouse,2,50,South
2025-07-29,Laptop,4,3200,East
2025-07-30,Monitor,4,800,North
2025-07-30,Monitor,4,800,South
2025-07-30,Phone,1,500,West
2025-07-30,Laptop,2,1600,West
2025-07-30,Laptop,2,1600,North
2025-07-30,Keyboard,1,40,East
2025-07-30,Monitor,3,600,East
2025-07-30,Monitor,2,400,North
2025-07-30,Phone,3,1500,East
2025-07-30,Keyboard,2,80,East
2025-07-30,Laptop,3,2400,North
2025-07-30,Headphones,1,60,North
2025-07-30,Monitor,1,200,South
2025-07-30,Keyboard,3,120,West
2025-07-30,Laptop,3,2400,East
2025-07-30,Keyboard,4,160,South
2025-07-30,Monitor,3,600,East
2025-07-30,Laptop,1,800,East
2025-07-30,Monitor,3,600,North
2025-07-30,Monitor,2,400,North
2025-07-30,Headphones,4,240,East
2025-07-30,Headphones,1,60,South
2025-07-30,Laptop,3,2400,West
2025-07-30,Mouse,2,50,North
2025-07-30,Keyboard,3,120,South
2025-07-30,Laptop,1,800,South
2025-07-30,Monitor,3,600,South
2025-07-30,Keyboard,1,40,West
2025-07-30,Keyboard,3,120,North
2025-07-30,Phone,1,500,West
2025-07-30,Monitor,1,200,North
2025-07-30,Laptop,1,800,East
2025-07-30,Mouse,4,100,West
2025-07-30,Headphones,2,120,South
2025-07-30,Keyboard,4,160,East
2025-07-30,Monitor,2,400,North
2025-07-30,Laptop,1,800,East
2025-07-30,Headphones,2,120,West
2025-07-30,Mouse,3,75,East
2025-07-31,Headphones,1,60,South
2025-07-31,Monitor,2,400,North
2025-07-31,Phone,2,1000,South
2025-07-31,Headphones,3,180,North
2025-07-31,Monitor,4,800,East
2025-07-31,Laptop,2,1600,West
2025-07-31,Mouse,4,100,South
2025-07-31,Monitor,3,600,South
2025-07-31,Keyboard,1,40,East
2025-07-31,Headphones,1,60,East
2025-07-31,Phone,2,1000,East
2025-07-31,Laptop,1,800,South
2025-07-31,Laptop,3,2400,West
2025-07-31,Monitor,2,400,South
2025-07-31,Mouse,3,75,West
2025-07-31,Headphones,4,240,East
2025-07-31,Phone,4,2000,East
2025-07-31,Laptop,1,800,East
2025-07-31,Phone,4,2000,East
2025-07-31,Mouse,4,100,North
2025-07-31,Mouse,3,75,North
2025-07-31,Keyboard,2,80,East
2025-07-31,Keyboard,3,120,North
2025-07-31,Laptop,4,3200,West
2025-07-31,Phone,4,2000,West
2025-07-31,Mouse,4,100,South
2025-07-31,Keyboard,1,40,West
2025-07-31,Headphones,1,60,West
2025-08-01,Laptop,4,3200,East
2025-08-01,Phone,3,1500,South
2025-08-01,Phone,1,500,East
2025-08-01,Mouse,2,50,East
2025-08-01,Headphones,4,240,North
2025-08-01,Headphones,3,180,North
2025-08-01,Headphones,1,60,North
2025-08-01,Laptop,4,3200,North
2025-08-01,Mouse,2,50,South
2025-08-01,Keyboard,1,40,South
2025-08-01,Phone,3,1500,North
2025-08-01,Monitor,4,800,East
2025-08-01,Mouse,1,25,East
2025-08-01,Keyboard,1,40,North
2025-08-01,Headphones,3,180,North
2025-08-01,Phone,1,500,South
2025-08-01,Headphones,2,120,West
2025-08-01,Headphones,1,60,North
2025-08-01,Keyboard,3,120,North
2025-08-01,Keyboard,1,40,South
2025-08-01,Headphones,2,120,North
2025-08-01,Monitor,2,400,North
2025-08-01,Laptop,3,2400,South
2025-08-01,Keyboard,4,160,North
2025-08-01,Mouse,2,50,North
2025-08-01,Keyboard,3,120,East
2025-08-01,Monitor,3,600,North
2025-08-01,Laptop,1,800,North
2025-08-01,Monitor,3,600,West
2025-08-01,Laptop,4,3200,South
2025-08-01,Laptop,1,800,West
2025-08-01,Phone,4,2000,South
2025-08-01,Laptop,3,2400,North
2025-08-01,Headphones,3,180,South
2025-08-02,Phone,1,500,West
2025-08-02,Headphones,3,180,North
2025-08-02,Mouse,1,25,South
2025-08-02,Laptop,4,3200,North
2025-08-02,Headphones,1,60,West
2025-08-02,Monitor,1,200,North
2025-08-02,Monitor,4,800,South
2025-08-02,Mouse,3,75,North
2025-08-02,Mouse,1,25,West
2025-08-02,Mouse,4,100,East
2025-08-02,Keyboard,4,160,South
2025-08-02,Mouse,1,25,North
2025-08-02,Mouse,2,50,South
2025-08-02,Phone,2,1000,North
2025-08-02,Keyboard,3,120,South
2025-08-02,Phone,1,500,North
2025-08-02,Keyboard,4,160,North
2025-08-02,Mouse,3,75,West
2025-08-02,Phone,3,1500,South
2025-08-02,Monitor,3,600,West
2025-08-02,Phone,4,2000,North
2025-08-02,Phone,1,500,East
2025-08-02,Keyboard,3,120,South
2025-08-02,Laptop,2,1600,East
2025-08-02,Phone,2,1000,North
2025-08-02,Headphones,2,120,North
2025-08-02,Phone,4,2000,North
2025-08-02,Mouse,2,50,East
2025-08-02,Mouse,3,75,North
2025-08-02,Monitor,3,600,North
2025-08-02,Mouse,3,75,West
2025-08-02,Keyboard,4,160,South
2025-08-02,Mouse,1,25,North
2025-08-02,Laptop,1,800,South
2025-08-02,Headphones,2,120,West
2025-08-02,Phone,1,500,South
2025-08-02,Mouse,2,50,North
2025-08-02,Keyboard,1,40,South
2025-08-02,Keyboard,2,80,West
2025-08-03,Headphones,2,120,South
2025-08-03,Keyboard,4,160,West
2025-08-03,Laptop,3,2400,North
2025-08-03,Mouse,1,25,North
2025-08-03,Headphones,1,60,West
2025-08-03,Monitor,4,800,South
2025-08-03,Monitor,3,600,North
2025-08-03,Laptop,3,2400,East
2025-08-03,Mouse,4,100,East
2025-08-03,Laptop,2,1600,West
2025-08-03,Monitor,2,400,East
2025-08-03,Keyboard,4,160,West
2025-08-03,Monitor,1,200,South
2025-08-03,Monitor,4,800,East
2025-08-03,Keyboard,1,40,East
2025-08-03,Headphones,4,240,North
2025-08-03,Headphones,1,60,South
2025-08-03,Laptop,1,800,North
2025-08-03,Headphones,1,60,West
2025-08-03,Laptop,1,800,West
2025-08-03,Phone,1,500,East
2025-08-03,Laptop,1,800,West
2025-08-04,Laptop,3,2400,North
2025-08-04,Headphones,4,240,South
2025-08-04,Laptop,2,1600,North
2025-08-04,Headphones,2,120,North
2025-08-04,Headphones,2,120,North
2025-08-04,Phone,1,500,East
2025-08-04,Headphones,2,120,South
2025-08-04,Mouse,3,75,North
2025-08-04,Phone,1,500,North
2025-08-04,Monitor,1,200,East
2025-08-04,Monitor,3,600,North
2025-08-04,Laptop,4,3200,South
2025-08-04,Monitor,3,600,West
2025-08-04,Keyboard,1,40,West
2025-08-04,Keyboard,1,40,North
2025-08-04,Headphones,1,60,North
2025-08-04,Mouse,4,100,North
2025-08-04,Headphones,3,180,North
2025-08-04,Laptop,2,1600,South
2025-08-04,Keyboard,1,40,North
2025-08-04,Phone,2,1000,North
2025-08-04,Headphones,4,240,North
2025-08-04,Laptop,4,3200,South
2025-08-04,Monitor,3,600,North
2025-08-04,Monitor,3,600,East
2025-08-05,Monitor,2,400,North
2025-08-05,Mouse,3,75,East
2025-08-05,Monitor,2,400,North
2025-08-05,Mouse,4,100,North
2025-08-05,Phone,3,1500,West
2025-08-05,Mouse,1,25,South
2025-08-05,Laptop,3,2400,South
2025-08-05,Keyboard,1,40,North
2025-08-05,Keyboard,2,80,West
2025-08-05,Phone,1,500,East
2025-08-05,Monitor,3,600,North
2025-08-05,Headphones,1,60,North
2025-08-05,Keyboard,4,160,North
2025-08-05,Mouse,3,75,North
2025-08-05,Laptop,3,2400,South
2025-08-05,Mouse,1,25,North
2025-08-05,Monitor,1,200,South
2025-08-05,Laptop,3,2400,West
2025-08-05,Mouse,2,50,South
2025-08-05,Mouse,3,75,North
2025-08-05,Mouse,4,100,North
2025-08-05,Monitor,4,800,East
2025-08-05,Phone,4,2000,West
2025-08-05,Phone,2,1000,East
2025-08-05,Laptop,1,800,North
2025-08-05,Mouse,1,25,East
2025-08-06,Headphones,3,180,East
2025-08-06,Keyboard,3,120,East
2025-08-06,Headphones,1,60,South
2025-08-06,Phone,3,1500,East
2025-08-06,Laptop,4,3200,South
2025-08-06,Laptop,1,800,South
2025-08-06,Keyboard,1,40,East
2025-08-06,Headphones,3,180,West
2025-08-06,Headphones,3,180,North
2025-08-06,Laptop,3,2400,East
2025-08-06,Mouse,2,50,West
2025-08-06,Keyboard,1,40,West
2025-08-06,Mouse,1,25,North
2025-08-06,Mouse,2,50,East
2025-08-06,Monitor,4,800,West
2025-08-06,Keyboard,3,120,East
2025-08-06,Monitor,4,800,South
2025-08-06,Headphones,3,180,East
2025-08-06,Laptop,1,800,North
2025-08-06,Monitor,3,600,West
2025-08-06,Monitor,2,400,South
2025-08-06,Mouse,3,75,East
2025-08-06,Monitor,2,400,South
2025-08-06,Mouse,1,25,North
2025-08-06,Headphones,2,120,West
2025-08-06,Headphones,1,60,West
2025-08-06,Monitor,4,800,North
2025-08-07,Monitor,4,800,East
2025-08-07,Headphones,1,60,East
2025-08-07,Headphones,3,180,West
2025-08-07,Monitor,4,800,East
2025-08-07,Laptop,2,1600,South
2025-08-07,Monitor,1,200,North
2025-08-07,Phone,3,1500,East
2025-08-07,Keyboard,4,160,South
2025-08-07,Keyboard,1,40,West
2025-08-07,Phone,3,1500,West
2025-08-07,Headphones,4,240,South
2025-08-07,Laptop,2,1600,North
2025-08-07,Keyboard,4,160,North
2025-08-07,Phone,2,1000,North
2025-08-07,Keyboard,1,40,West
2025-08-07,Laptop,4,3200,North
2025-08-07,Keyboard,2,80,North
